period_ym,year_ce,year_be,month_num,month_name_th,row_order,category_level,sector,group_name,category_name,index_current_month,index_prev_month,index_prev_year_same_month,mom_change_pct,yoy_change_pct,aoa_change_pct,base_year,source_file
2026-04,2026,2569,4,เมษายน,86,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,190.7,200.7,147.4,-5.0,29.4,37.6,2564 = 100,ดัชนีราคาผู้ผลิต_(เม.ย 69).xlsx
2026-04,2026,2569,4,เมษายน,87,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,เครื่องประดับเพชรพลอย เครื่องประดับอัญมณี และสิ่งของที่เกี่ยวข้อง,214.8,227.5,159.6,-5.6,34.6,44.6,2564 = 100,ดัชนีราคาผู้ผลิต_(เม.ย 69).xlsx
2026-04,2026,2569,4,เมษายน,88,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,เครื่องกีฬา,101.7,101.7,107.6,0.0,-5.5,-5.5,2564 = 100,ดัชนีราคาผู้ผลิต_(เม.ย 69).xlsx
2026-04,2026,2569,4,เมษายน,89,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,เครื่องมือและอุปกรณ์ในทางการแพทย์และทางทันตกรรม,100.5,100.5,101.9,0.0,-1.4,-1.6,2564 = 100,ดัชนีราคาผู้ผลิต_(เม.ย 69).xlsx
2026-04,2026,2569,4,เมษายน,90,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,ผลิตภัณฑ์อื่นๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,100.0,100.0,100.0,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(เม.ย 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,1,0,รวมทุกรายการ,รวมทุกรายการ,รวมทุกรายการ,116.0,117.5,106.9,-1.3,8.5,4.3,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,2,1,ผลิตภัณฑ์เกษตรกรรม และการประมง,,ผลิตภัณฑ์เกษตรกรรม และการประมง,112.5,109.9,108.6,2.4,3.6,-4.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,3,2,ผลิตภัณฑ์เกษตรกรรม และการประมง,ผลิตภัณฑ์ทางการเกษตร,ผลิตภัณฑ์ทางการเกษตร,112.5,109.7,108.4,2.6,3.8,-4.4,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,4,3,ผลิตภัณฑ์เกษตรกรรม และการประมง,ผลิตภัณฑ์ทางการเกษตร,พืชล้มลุก,114.1,112.1,109.9,1.8,3.8,-0.5,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,5,3,ผลิตภัณฑ์เกษตรกรรม และการประมง,ผลิตภัณฑ์ทางการเกษตร,พืชยืนต้น,117.8,111.5,106.6,5.7,10.5,-9.5,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,6,3,ผลิตภัณฑ์เกษตรกรรม และการประมง,ผลิตภัณฑ์ทางการเกษตร,สัตว์,100.2,101.1,107.5,-0.9,-6.8,-5.5,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,7,2,ผลิตภัณฑ์เกษตรกรรม และการประมง,ผลิตภัณฑ์จากการประมง,ผลิตภัณฑ์จากการประมง,109.3,108.3,110.4,0.9,-1.0,-2.4,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,8,3,ผลิตภัณฑ์เกษตรกรรม และการประมง,ผลิตภัณฑ์จากการประมง,สัตว์น้ำและผลิตภัณฑ์อื่นๆ จากการประมง,132.2,129.7,127.0,1.9,4.1,1.4,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,9,3,ผลิตภัณฑ์เกษตรกรรม และการประมง,ผลิตภัณฑ์จากการประมง,สัตว์น้ำและผลิตภัณฑ์อื่นๆ จากการเพาะเลี้ยง,95.3,95.3,100.0,0.0,-4.7,-5.3,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,10,1,ผลิตภัณฑ์จากเหมือง,,ผลิตภัณฑ์จากเหมือง,129.0,116.4,113.1,10.8,14.1,-4.2,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,11,2,ผลิตภัณฑ์จากเหมือง,ถ่านหินและลิกไนต์,ถ่านหินและลิกไนต์,100.0,100.0,100.0,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,12,3,ผลิตภัณฑ์จากเหมือง,ถ่านหินและลิกไนต์,ลิกไนต์,100.0,100.0,100.0,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,13,2,ผลิตภัณฑ์จากเหมือง,ปิโตรเลียมดิบและก๊าซธรรมชาติ,ปิโตรเลียมดิบและก๊าซธรรมชาติ,139.4,122.2,116.9,14.1,19.2,-4.7,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,14,3,ผลิตภัณฑ์จากเหมือง,ปิโตรเลียมดิบและก๊าซธรรมชาติ,ปิโตรเลียมดิบ,149.3,127.8,102.4,16.8,45.8,-0.6,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,15,3,ผลิตภัณฑ์จากเหมือง,ปิโตรเลียมดิบและก๊าซธรรมชาติ,ก๊าซธรรมชาติ,136.3,120.3,120.6,13.3,13.0,-5.8,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,16,2,ผลิตภัณฑ์จากเหมือง,สินแร่โลหะ,สินแร่โลหะ,119.9,92.9,94.3,29.1,27.1,9.6,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,17,3,ผลิตภัณฑ์จากเหมือง,สินแร่โลหะ,สินแร่เหล็ก,48.3,32.1,60.5,50.5,-20.2,-19.8,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,18,3,ผลิตภัณฑ์จากเหมือง,สินแร่โลหะ,สินแร่โลหะที่ไม่ใช่สินแร่เหล็ก (ยกเว้นโลหะมีค่า),140.2,124.5,94.6,12.6,48.2,28.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,19,2,ผลิตภัณฑ์จากเหมือง,ผลิตภัณฑ์อื่นๆ ที่ได้จากการทำเหมือง,ผลิตภัณฑ์อื่นๆ ที่ได้จากการทำเหมือง,103.3,102.4,99.8,0.9,3.5,1.4,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,20,3,ผลิตภัณฑ์จากเหมือง,ผลิตภัณฑ์อื่นๆ ที่ได้จากการทำเหมือง,หิน ทราย และดิน,104.0,103.1,100.5,0.9,3.5,1.5,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,21,3,ผลิตภัณฑ์จากเหมือง,ผลิตภัณฑ์อื่นๆ ที่ได้จากการทำเหมือง,ผลิตภัณฑ์ที่ได้จากการทำเหมืองแร่และเหมืองหิน ซึ่งมิได้จัดประเภทไว้ในที่อื่น,86.2,86.2,84.8,0.0,1.7,-1.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,22,1,ผลิตภัณฑ์อุตสาหกรรม,,ผลิตภัณฑ์อุตสาหกรรม,116.1,118.6,106.5,-2.1,9.0,5.8,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,23,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์อาหาร,106.9,106.9,108.3,0.0,-1.3,-2.8,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,24,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์ที่ได้จากการแปรรูปและการถนอมเนื้อสัตว์,113.6,115.2,119.3,-1.4,-4.8,-2.8,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,25,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์ที่ได้จากการแปรรูปและการถนอมสัตว์น้ำ,107.7,107.3,106.9,0.4,0.7,0.8,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,26,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์ที่ได้จากการแปรรูปและการถนอมผลไม้และผัก,112.9,112.9,118.6,0.0,-4.8,-3.6,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,27,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,น้ำมันและไขมันจากพืชและสัตว์,106.7,105.6,96.5,1.0,10.6,-4.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,28,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์นม,106.8,106.8,105.9,0.0,0.8,0.6,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,29,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์ที่ได้จากการโม่-สีธัญพืช สตาร์ชและผลิตภัณฑ์จากสตาร์ช,101.0,99.6,98.9,1.4,2.1,-2.3,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,30,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์อาหารอื่นๆ,105.2,105.2,109.1,0.0,-3.6,-5.2,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,31,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,อาหารสัตว์สำเร็จรูป,107.4,106.8,105.8,0.6,1.5,-0.2,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,32,2,ผลิตภัณฑ์อุตสาหกรรม,เครื่องดื่ม,เครื่องดื่ม,106.9,106.9,106.8,0.0,0.1,-0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,33,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ยาสูบ,ผลิตภัณฑ์ยาสูบ,105.4,105.4,105.4,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,34,2,ผลิตภัณฑ์อุตสาหกรรม,สิ่งทอ,สิ่งทอ,105.2,104.8,105.0,0.4,0.2,-1.1,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,35,3,ผลิตภัณฑ์อุตสาหกรรม,สิ่งทอ,เส้นใย และสิ่งทอ,106.4,105.8,105.6,0.6,0.8,-0.9,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,36,3,ผลิตภัณฑ์อุตสาหกรรม,สิ่งทอ,สิ่งทอประเภทอื่นๆ,101.1,101.1,102.6,0.0,-1.5,-1.7,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,37,2,ผลิตภัณฑ์อุตสาหกรรม,เสื้อผ้าเครื่องแต่งกาย,เสื้อผ้าเครื่องแต่งกาย,103.0,103.0,102.7,0.0,0.3,0.2,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,38,3,ผลิตภัณฑ์อุตสาหกรรม,เสื้อผ้าเครื่องแต่งกาย,เสื้อผ้าเครื่องแต่งกาย (ยกเว้นเสื้อผ้าเครื่องแต่งกายที่ทำจากขนสัตว์),102.7,102.7,102.4,0.0,0.3,0.2,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,39,3,ผลิตภัณฑ์อุตสาหกรรม,เสื้อผ้าเครื่องแต่งกาย,เครื่องแต่งกายที่ทำจากการถักนิตและโครเชต์,104.3,104.3,104.2,0.0,0.1,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,40,2,ผลิตภัณฑ์อุตสาหกรรม,เครื่องหนังและผลิตภัณฑ์,เครื่องหนังและผลิตภัณฑ์,102.7,102.6,101.9,0.1,0.8,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,41,3,ผลิตภัณฑ์อุตสาหกรรม,เครื่องหนังและผลิตภัณฑ์,หนังฟอก กระเป๋าเดินทาง กระเป๋าถือ และผลิตภัณฑ์หนังอื่นๆ,102.8,102.8,103.3,0.0,-0.5,-0.5,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,42,3,ผลิตภัณฑ์อุตสาหกรรม,เครื่องหนังและผลิตภัณฑ์,รองเท้า,103.0,102.9,100.4,0.1,2.6,0.8,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,43,2,ผลิตภัณฑ์อุตสาหกรรม,ไม้และผลิตภัณฑ์จากไม้,ไม้และผลิตภัณฑ์จากไม้,105.3,103.9,102.4,1.3,2.8,1.1,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,44,3,ผลิตภัณฑ์อุตสาหกรรม,ไม้และผลิตภัณฑ์จากไม้,ไม้ที่ได้จากการเลื่อยและไส,106.2,105.7,101.6,0.5,4.5,2.2,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,45,3,ผลิตภัณฑ์อุตสาหกรรม,ไม้และผลิตภัณฑ์จากไม้,ผลิตภัณฑ์จากไม้,105.0,103.2,102.6,1.7,2.3,0.6,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,46,2,ผลิตภัณฑ์อุตสาหกรรม,กระดาษและผลิตภัณฑ์กระดาษ,กระดาษและผลิตภัณฑ์กระดาษ,105.8,105.3,105.3,0.5,0.5,-0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,47,2,ผลิตภัณฑ์อุตสาหกรรม,สิ่งพิมพ์และสิ่งที่เกี่ยวข้องกับการพิมพ์,สิ่งพิมพ์และสิ่งที่เกี่ยวข้องกับการพิมพ์,102.8,102.8,106.7,0.0,-3.7,-3.7,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,48,3,ผลิตภัณฑ์อุตสาหกรรม,สิ่งพิมพ์และสิ่งที่เกี่ยวข้องกับการพิมพ์,บริการพิมพ์และบริการที่เกี่ยวข้องกับการพิมพ์,102.8,102.8,106.7,0.0,-3.7,-3.7,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,49,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ที่ได้จากการกลั่นปิโตรเลียม,ผลิตภัณฑ์ที่ได้จากการกลั่นปิโตรเลียม,173.2,208.3,103.2,-16.9,67.8,35.4,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,50,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ที่ได้จากการกลั่นปิโตรเลียม,ผลิตภัณฑ์ที่ได้จากการกลั่นปิโตรเลียม,173.2,208.3,103.2,-16.9,67.8,35.4,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,51,2,ผลิตภัณฑ์อุตสาหกรรม,เคมีภัณฑ์และผลิตภัณฑ์เคมี,เคมีภัณฑ์และผลิตภัณฑ์เคมี,107.2,102.6,96.9,4.5,10.6,1.2,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,52,3,ผลิตภัณฑ์อุตสาหกรรม,เคมีภัณฑ์และผลิตภัณฑ์เคมี,เคมีภัณฑ์ขั้นมูลฐาน ปุ๋ยเคมีและสารประกอบไนโตรเจน พลาสติกและยางสังเคราะห์ขั้นต้น,108.5,102.6,95.2,5.8,14.0,1.8,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,53,3,ผลิตภัณฑ์อุตสาหกรรม,เคมีภัณฑ์และผลิตภัณฑ์เคมี,ผลิตภัณฑ์เคมีอื่นๆ,102.9,103.0,103.0,-0.1,-0.1,-0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,54,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ทางเภสัชกรรม,ผลิตภัณฑ์ทางเภสัชกรรม,96.1,96.1,96.1,0.0,0.0,0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,55,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ยางและพลาสติก,ผลิตภัณฑ์ยางและพลาสติก,111.6,109.8,104.2,1.6,7.1,0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,56,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ยางและพลาสติก,ผลิตภัณฑ์ยาง,112.9,109.8,107.8,2.8,4.7,-2.7,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,57,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ยางและพลาสติก,ผลิตภัณฑ์พลาสติก,110.3,109.5,100.7,0.7,9.5,3.5,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,58,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ที่ทำจากแร่อโลหะ,ผลิตภัณฑ์ที่ทำจากแร่อโลหะ,109.1,108.1,107.4,0.9,1.6,0.5,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,59,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ที่ทำจากแร่อโลหะ,แก้วและผลิตภัณฑ์แก้ว,99.0,98.2,99.5,0.8,-0.5,-1.1,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,60,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ที่ทำจากแร่อโลหะ,ผลิตภัณฑ์อื่นๆ ที่ทำจากแร่อโลหะ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,113.2,112.2,110.6,0.9,2.4,1.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,61,2,ผลิตภัณฑ์อุตสาหกรรม,โลหะขั้นมูลฐาน,โลหะขั้นมูลฐาน,95.1,100.2,94.7,-5.1,0.4,-0.5,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,62,3,ผลิตภัณฑ์อุตสาหกรรม,โลหะขั้นมูลฐาน,เหล็กและเหล็กกล้าขั้นมูลฐาน,95.1,100.2,94.7,-5.1,0.4,-0.5,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,63,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์โลหะประดิษฐ์,ผลิตภัณฑ์โลหะประดิษฐ์,104.1,103.7,103.8,0.4,0.3,0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,64,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์โลหะประดิษฐ์,ผลิตภัณฑ์ที่มีโครงสร้างเป็นโลหะ และภาชนะบรรจุที่ทำจากโลหะ,104.7,103.6,103.7,1.1,1.0,-0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,65,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์โลหะประดิษฐ์,ผลิตภัณฑ์โลหะประดิษฐ์อื่นๆ,103.6,103.8,103.9,-0.2,-0.3,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,66,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์คอมพิวเตอร์ และอิเล็กทรอนิกส์,ผลิตภัณฑ์คอมพิวเตอร์ และอิเล็กทรอนิกส์,100.7,99.9,98.6,0.8,2.1,-1.3,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,67,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์คอมพิวเตอร์ และอิเล็กทรอนิกส์,ชิ้นส่วนและแผ่นวงจรอิเล็กทรอนิกส์,98.4,98.2,100.4,0.2,-2.0,-3.8,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,68,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์คอมพิวเตอร์ และอิเล็กทรอนิกส์,คอมพิวเตอร์และอุปกรณ์ต่อพ่วง,101.9,100.8,97.4,1.1,4.6,-0.3,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,69,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์คอมพิวเตอร์ และอิเล็กทรอนิกส์,เครื่องอุปกรณ์ที่ใช้ในการวัด การทดสอบ และนาฬิกา,100.0,100.0,100.0,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,70,2,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ไฟฟ้า,อุปกรณ์ไฟฟ้า,100.7,100.5,100.8,0.2,-0.1,-0.3,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,71,3,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ไฟฟ้า,มอเตอร์ไฟฟ้า เครื่องกำเนิดไฟฟ้า หม้อแปลงไฟฟ้า และอุปกรณ์ควบคุมและจ่ายไฟฟ้า,99.3,99.3,99.5,0.0,-0.2,-0.4,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,72,3,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ไฟฟ้า,แบตเตอรี่และหม้อสะสมไฟฟ้า,102.3,102.2,100.2,0.1,2.1,0.8,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,73,3,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ไฟฟ้า,สายไฟและอุปกรณ์การเดินสายไฟฟ้า,111.2,108.9,105.6,2.1,5.3,4.1,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,74,3,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ไฟฟ้า,อุปกรณ์ไฟฟ้าสำหรับให้แสงสว่าง,100.0,100.0,100.0,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,75,3,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ไฟฟ้า,เครื่องใช้ในครัวเรือน,96.3,96.6,99.5,-0.3,-3.2,-3.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,76,2,ผลิตภัณฑ์อุตสาหกรรม,เครื่องจักรและเครื่องมือ,เครื่องจักรและเครื่องมือ,107.3,107.7,107.7,-0.4,-0.4,-0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,77,3,ผลิตภัณฑ์อุตสาหกรรม,เครื่องจักรและเครื่องมือ,เครื่องจักรที่ใช้งานทั่วไป,108.6,108.6,108.6,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,78,3,ผลิตภัณฑ์อุตสาหกรรม,เครื่องจักรและเครื่องมือ,เครื่องจักรที่ใช้ในงานเฉพาะอย่าง,93.8,97.8,97.8,-4.1,-4.1,-0.8,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,79,2,ผลิตภัณฑ์อุตสาหกรรม,ยานยนต์ ชิ้นส่วนและอุปกรณ์,ยานยนต์ ชิ้นส่วนและอุปกรณ์,103.3,103.3,103.5,0.0,-0.2,-0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
